text_length,text_quality,metadata_score,structure_score,field_score,suspicious_keywords,repeated_lines,abnormal_symbols,missing_fields,metadata_anomaly,tampering_indicators,risk_score,label
902,31,29,42,14,8,5,7,5,3,8,89.09,Fake
2713,14,19,18,34,7,6,6,7,5,5,95.77,Fake
1639,75,77,46,71,4,2,2,2,3,1,39.26,Suspicious
1820,67,55,75,55,2,3,3,4,1,3,49.52,Suspicious
1057,86,91,88,90,0,1,0,0,1,0,10.81,Genuine
4517,51,32,26,21,9,4,7,3,7,3,75.08,Fake
2087,27,57,55,20,7,3,5,5,5,4,76.44,Fake
791,17,28,50,35,6,5,4,4,7,4,71.49,Fake
2590,98,84,81,85,1,0,0,0,1,1,16.55,Genuine
1727,41,40,58,25,6,3,3,4,4,5,65.88,Fake
4600,23,39,24,59,7,7,4,5,7,3,72.94,Fake
4168,21,53,13,56,3,7,4,7,7,3,65.49,Fake
3121,70,54,80,71,4,1,3,3,1,2,40.22,Suspicious
3229,78,71,77,75,4,0,0,2,2,2,28.79,Suspicious
1455,80,91,90,100,1,1,1,1,0,1,15.14,Genuine
1577,53,12,22,15,5,7,6,5,2,9,82.9,Fake
4883,97,99,87,87,1,1,0,1,0,1,16.05,Genuine
1841,71,54,72,48,1,3,1,3,3,1,32.8,Suspicious
4554,33,38,31,60,4,5,5,4,5,8,76.5,Fake
2419,99,84,91,85,1,1,1,1,1,1,25.42,Genuine
3143,51,14,28,52,4,4,7,4,3,6,82.12,Fake
3491,54,36,35,16,4,6,4,7,5,4,77.87,Fake
4589,69,52,71,57,2,3,1,3,1,1,35.56,Suspicious
705,92,92,80,88,1,1,1,0,1,1,18.77,Genuine
4438,54,13,48,31,3,2,6,7,3,5,65.82,Fake
583,25,23,10,41,7,5,2,5,7,8,82.51,Fake
2650,72,69,47,59,1,3,0,4,3,1,31.22,Suspicious
3180,73,77,59,60,3,1,1,3,1,1,36.71,Suspicious
4684,25,42,11,23,8,2,3,4,2,9,88.72,Fake
3276,97,94,100,89,0,0,0,0,1,1,9.42,Genuine
4912,99,81,83,97,0,0,1,0,1,0,10.92,Genuine
1732,45,50,73,73,4,3,1,3,2,1,39.54,Suspicious
2291,82,87,93,94,0,1,1,0,0,1,21.6,Genuine
2244,84,95,83,98,1,0,0,1,0,1,16.51,Genuine
241,79,43,46,72,3,1,2,2,2,1,37.99,Suspicious
3660,84,91,90,97,1,0,1,0,0,0,12.5,Genuine
2165,47,80,57,55,2,1,2,2,1,1,37.65,Suspicious
2815,93,82,97,92,0,1,1,0,1,0,9.18,Genuine
4127,58,58,56,47,3,3,3,3,1,1,42.09,Suspicious
1070,24,42,40,26,5,5,6,7,4,3,76.51,Fake
1369,36,32,43,43,9,3,5,4,5,8,84.99,Fake
1606,95,85,93,100,1,0,0,0,1,1,14.69,Genuine
3350,67,77,55,59,2,1,2,3,3,1,39.31,Suspicious
4853,45,27,34,54,8,2,7,4,2,8,79.74,Fake
1623,64,54,51,57,2,0,1,1,1,3,41.66,Suspicious
4828,95,93,83,91,1,0,1,1,0,1,10.73,Genuine
4849,86,98,83,98,1,1,1,0,1,0,8.81,Genuine
2091,88,97,91,91,1,1,0,1,1,0,10.09,Genuine
3166,69,68,78,60,1,1,2,3,1,1,26.67,Suspicious
2250,51,15,19,31,9,6,5,5,2,9,93.37,Fake
4938,27,26,35,17,9,2,5,5,2,8,90.85,Fake
172,67,59,64,55,2,0,0,1,1,3,33.13,Suspicious
2611,29,21,47,25,7,7,5,7,4,3,76.47,Fake
3981,48,10,42,51,7,7,7,7,5,6,80.56,Fake
1433,65,66,65,55,1,3,1,2,3,1,33.35,Suspicious
2135,90,85,83,100,1,1,1,0,1,0,17.21,Genuine
2195,45,43,69,55,2,2,0,4,1,2,37.77,Suspicious
866,96,98,92,90,1,0,0,0,1,1,5.14,Genuine
2826,96,82,86,93,0,1,1,0,1,0,10.75,Genuine
4191,83,84,90,97,1,0,0,1,1,0,8.28,Genuine
4121,20,52,27,49,3,5,7,6,2,6,72.28,Fake
3849,55,51,57,52,1,0,3,2,2,1,30.03,Suspicious
2066,82,95,91,99,0,1,0,0,0,0,5.21,Genuine
2798,47,55,53,27,6,6,5,3,6,5,74.18,Fake
564,45,60,80,50,2,0,0,4,3,3,45.42,Suspicious
2036,90,89,97,88,1,0,1,0,1,0,11.75,Genuine
1826,91,85,99,96,1,1,0,0,1,0,8.26,Genuine
2099,18,33,11,49,6,2,6,6,2,4,80.42,Fake
1340,17,31,50,29,7,3,2,5,4,6,72.34,Fake
247,93,90,95,88,1,0,0,1,0,1,7.73,Genuine
2675,25,18,58,17,3,3,6,3,7,8,75.84,Fake
4386,84,97,93,86,1,1,1,1,1,1,18.66,Genuine
4529,57,53,53,41,8,3,5,5,2,8,73.99,Fake
2952,84,86,88,91,0,1,1,1,1,1,19.08,Genuine
3618,52,80,55,45,3,3,2,4,2,2,49.93,Suspicious
4488,87,99,84,95,1,1,1,0,0,1,9.37,Genuine
3279,85,87,98,89,1,0,1,1,1,1,14.15,Genuine
2401,89,95,89,97,1,0,0,1,1,1,12.01,Genuine
517,67,43,51,50,1,2,1,3,3,2,35.36,Suspicious
1165,89,90,92,93,0,0,0,0,1,0,15.62,Genuine
1573,84,89,96,89,1,1,0,1,1,0,10.1,Genuine
579,81,81,81,94,0,0,1,1,1,0,10.0,Genuine
2425,96,84,92,96,0,0,1,0,0,1,11.01,Genuine
1125,63,48,56,74,3,1,0,3,2,1,31.46,Suspicious
2536,51,56,57,65,3,0,0,3,1,1,33.0,Suspicious
1322,28,30,31,18,3,2,4,3,5,3,59.53,Fake
2229,94,86,91,95,0,0,0,0,1,0,4.87,Genuine
3313,53,13,50,31,8,4,6,5,5,3,80.98,Fake
1929,45,26,58,14,9,4,6,4,4,9,87.79,Fake
2633,96,87,82,96,0,1,0,0,1,1,12.07,Genuine
2228,28,13,12,24,6,4,2,3,2,3,74.66,Fake
3079,87,91,94,97,1,1,0,0,1,0,12.58,Genuine
3637,75,40,60,72,1,1,2,3,2,2,34.27,Suspicious
3877,66,59,57,65,3,0,0,1,1,1,31.46,Suspicious
766,57,38,13,27,8,7,4,3,4,8,85.34,Fake
929,39,59,18,44,7,4,5,4,5,5,79.33,Fake
4393,56,42,71,46,1,3,1,4,2,2,40.82,Suspicious
855,58,34,44,25,5,6,2,3,2,7,76.97,Fake
2441,18,36,34,13,3,7,6,7,2,9,82.31,Fake
1687,32,41,51,26,8,6,2,4,6,3,72.96,Fake
2508,72,67,71,77,4,2,3,2,2,2,37.58,Suspicious
329,34,56,43,20,9,4,2,4,3,7,77.43,Fake
4731,94,88,81,91,0,0,1,0,1,0,9.19,Genuine
1977,90,80,92,99,1,0,0,1,0,0,16.27,Genuine
2433,60,53,47,74,2,3,2,1,3,2,38.41,Suspicious
3232,12,10,26,51,5,7,2,3,4,8,82.06,Fake
1534,86,96,86,90,0,0,1,1,0,1,16.26,Genuine
4093,49,64,45,68,1,1,3,1,3,3,41.84,Suspicious
2080,36,29,56,24,8,4,6,7,2,6,82.61,Fake
610,98,90,100,90,0,1,1,1,0,1,10.47,Genuine
3507,88,94,94,94,1,1,0,0,0,1,10.63,Genuine
382,18,22,45,46,4,7,3,6,4,4,76.42,Fake
318,44,41,43,46,6,6,6,6,5,5,80.66,Fake
179,85,86,100,93,0,0,1,0,1,0,7.47,Genuine
3409,79,63,47,63,4,0,3,4,2,1,35.03,Suspicious
4232,24,27,59,11,9,4,6,5,5,9,91.34,Fake
1529,80,97,93,90,0,1,0,1,1,1,10.05,Genuine
4374,18,21,50,24,4,4,4,7,5,9,80.2,Fake
4485,89,90,88,88,0,0,1,0,0,1,13.35,Genuine
4562,16,56,60,27,9,3,4,3,2,9,85.31,Fake
4154,43,35,44,40,6,3,3,7,6,3,66.78,Fake
214,93,100,82,100,0,1,1,0,0,0,17.14,Genuine
534,37,57,45,49,3,5,6,6,2,3,64.03,Fake
3698,92,80,82,100,1,1,1,0,0,0,14.85,Genuine
761,70,53,69,70,3,0,0,4,3,3,32.79,Suspicious
3249,91,95,86,95,1,1,0,1,1,0,13.45,Genuine
2676,100,82,88,91,1,0,0,0,0,1,9.12,Genuine
4359,97,82,99,98,0,0,0,0,1,1,6.81,Genuine
1792,63,47,78,46,3,1,2,3,1,3,39.71,Suspicious
3007,59,71,60,72,3,1,0,2,2,2,33.14,Suspicious
3342,46,54,47,38,7,2,4,4,2,6,73.44,Fake
697,25,60,24,50,6,3,7,3,6,4,67.55,Fake
2646,51,78,78,78,3,3,0,4,3,3,40.86,Suspicious
2190,60,54,62,51,3,1,3,3,3,1,38.93,Suspicious
298,99,93,82,91,1,1,1,1,1,1,15.63,Genuine
2481,90,99,99,93,0,0,0,0,0,1,10.04,Genuine
3361,59,79,76,55,1,1,0,1,2,1,32.72,Suspicious
1437,98,88,96,99,1,0,1,1,0,0,9.97,Genuine
3418,95,97,92,85,1,0,0,1,0,1,8.59,Genuine
930,85,90,88,99,1,0,0,0,1,1,12.2,Genuine
4779,93,85,96,87,1,0,1,1,1,0,18.67,Genuine
2775,84,93,82,98,0,0,1,0,1,1,10.57,Genuine
1412,81,88,92,86,1,1,0,1,0,0,13.61,Genuine
909,96,82,82,96,0,1,1,0,0,1,17.32,Genuine
3251,91,94,85,86,1,0,1,0,1,1,16.8,Genuine
526,95,82,91,91,0,1,1,0,1,0,6.81,Genuine
1293,92,95,80,98,1,0,0,1,1,1,17.32,Genuine
4920,49,78,46,71,1,3,0,1,3,2,36.02,Suspicious
4480,89,83,91,99,1,1,0,1,1,1,14.62,Genuine
3291,68,46,54,77,1,1,2,4,2,3,35.28,Suspicious
2338,56,52,14,35,7,5,7,3,4,5,77.34,Fake
4331,48,51,73,63,1,1,1,3,1,1,31.97,Suspicious
2555,18,14,17,30,3,4,5,4,6,7,77.53,Fake
3465,72,54,50,64,2,1,1,1,3,1,36.28,Suspicious
2781,82,86,89,97,1,1,0,0,1,1,16.06,Genuine
970,94,90,87,89,1,1,1,1,1,1,18.0,Genuine
3889,80,57,54,56,2,2,2,1,2,1,38.1,Suspicious
1064,74,80,67,49,1,3,1,1,1,1,30.53,Suspicious
1767,100,98,87,92,1,1,0,0,0,0,9.71,Genuine
2359,86,89,89,95,1,0,0,0,0,1,19.52,Genuine
616,55,77,59,76,3,1,3,1,1,2,37.61,Suspicious
2739,53,38,37,25,8,5,3,7,5,8,84.41,Fake
651,48,13,21,33,9,2,6,3,6,7,90.11,Fake
1816,19,56,12,11,8,6,2,5,5,4,79.71,Fake
3891,55,40,55,68,2,1,1,3,3,3,45.03,Suspicious
534,75,65,65,80,1,3,3,2,1,1,31.85,Suspicious
3998,21,15,31,41,3,5,2,7,3,8,74.83,Fake
1684,44,31,60,32,9,6,2,7,2,9,84.16,Fake
4828,26,26,30,24,5,2,2,4,5,4,76.7,Fake
4142,93,94,83,88,0,0,1,1,0,0,17.31,Genuine
1662,58,53,40,48,5,5,3,3,3,3,61.45,Fake
621,54,51,56,74,2,1,3,3,1,3,41.25,Suspicious
2694,80,98,88,96,1,0,0,1,0,1,13.57,Genuine
289,56,53,64,58,2,0,0,3,2,1,30.61,Suspicious
603,39,29,12,32,5,3,3,6,2,9,84.4,Fake
596,82,98,89,99,1,0,0,1,1,1,15.4,Genuine
4215,56,64,74,59,3,3,3,4,2,1,35.24,Suspicious
3207,58,59,52,71,1,0,0,1,3,3,31.88,Suspicious
1791,67,58,58,54,3,0,2,2,1,3,48.33,Suspicious
2485,76,71,63,73,1,1,1,3,3,3,36.52,Suspicious
3129,94,87,88,99,1,1,0,1,0,1,17.58,Genuine
1602,81,80,91,97,1,0,0,1,0,1,16.33,Genuine
2582,21,38,34,60,6,6,7,3,6,5,81.76,Fake
1600,18,14,55,51,4,6,2,3,3,7,77.34,Fake
1786,25,35,60,18,5,5,5,3,3,8,81.16,Fake
1963,90,93,95,88,0,1,0,1,0,1,11.17,Genuine
1686,71,41,50,46,2,0,3,2,2,2,41.12,Suspicious
4436,65,47,45,72,1,2,1,1,2,1,27.89,Suspicious
4790,76,58,66,78,3,1,3,2,1,2,34.66,Suspicious
4383,63,45,62,80,2,0,1,3,2,1,27.41,Suspicious
3827,38,57,57,43,3,6,6,6,7,3,67.61,Fake
308,72,73,60,55,1,3,1,3,1,1,34.2,Suspicious
4372,44,20,58,52,9,4,6,5,7,8,80.99,Fake
1078,57,56,57,57,2,3,1,1,2,2,35.61,Suspicious
4041,32,57,48,32,4,6,2,6,7,5,72.63,Fake
1030,97,85,95,96,0,1,1,1,0,1,9.5,Genuine
4812,42,33,56,54,8,7,6,7,7,6,82.69,Fake
2074,53,24,24,38,9,2,2,3,7,9,83.38,Fake
2535,33,39,17,31,3,5,3,3,6,8,77.37,Fake
3190,80,60,66,53,2,2,0,2,1,1,33.58,Suspicious
1443,35,12,22,47,6,7,4,3,5,5,80.26,Fake
4475,27,37,59,25,5,6,5,4,7,4,72.21,Fake
3232,29,15,20,26,3,2,4,6,5,4,72.92,Fake
3237,59,63,59,75,2,1,1,2,2,1,37.71,Suspicious
1814,53,59,64,45,2,2,3,2,1,1,37.68,Suspicious
1239,81,99,91,97,1,1,0,1,0,1,16.42,Genuine
3628,61,41,52,80,2,2,3,4,2,1,40.68,Suspicious
2095,91,81,80,93,1,1,0,1,0,0,11.24,Genuine
742,57,43,67,50,2,0,1,4,2,1,29.99,Suspicious
4461,78,62,53,45,1,3,2,2,1,2,38.2,Suspicious
1601,56,50,26,48,9,7,6,3,2,5,83.67,Fake
4421,86,88,93,89,0,0,0,0,1,0,8.58,Genuine
469,89,88,87,94,1,0,0,1,1,1,4.91,Genuine
145,59,45,48,42,3,7,3,4,3,9,68.26,Fake
1810,90,87,100,99,0,1,0,1,1,1,11.22,Genuine
2399,53,50,23,53,4,4,2,3,5,6,61.9,Fake
2389,59,59,69,58,3,2,2,4,2,1,43.01,Suspicious
3355,76,69,64,57,3,2,1,4,3,1,37.62,Suspicious
419,91,90,92,89,0,0,0,1,0,0,10.54,Genuine
4220,58,41,41,17,5,5,5,7,7,8,79.5,Fake
1367,20,32,11,39,5,6,7,3,6,4,72.76,Fake
2487,88,84,95,86,0,1,0,0,1,0,15.54,Genuine
4763,87,80,94,88,1,0,0,0,1,1,14.98,Genuine
3225,60,76,48,58,2,2,3,4,3,3,44.77,Suspicious
666,89,99,88,95,1,1,1,0,1,1,17.67,Genuine
1315,49,60,51,69,1,0,0,2,3,1,29.07,Suspicious
3101,82,84,91,96,1,0,1,0,0,1,12.48,Genuine
481,32,18,49,35,5,7,6,3,4,5,82.76,Fake
2056,53,45,14,41,5,7,4,6,3,8,79.51,Fake
839,67,74,77,69,2,0,3,1,2,2,30.3,Suspicious
3874,84,92,82,93,1,1,1,1,0,0,13.35,Genuine
862,58,55,47,17,8,6,4,6,3,9,74.08,Fake
4498,78,43,67,64,2,1,0,3,1,1,30.64,Suspicious
1262,95,91,89,93,0,1,1,0,0,1,12.71,Genuine
933,56,12,10,22,8,6,5,3,3,3,80.48,Fake
944,30,10,12,22,9,7,7,4,7,7,96.45,Fake
3461,83,82,84,99,0,1,0,0,0,0,10.1,Genuine
4004,88,87,80,89,0,1,1,0,1,0,10.58,Genuine
1263,82,84,94,87,0,1,1,0,0,0,14.9,Genuine
190,48,49,60,63,3,1,0,4,3,1,37.1,Suspicious
3695,93,82,90,95,1,0,1,0,0,1,12.92,Genuine
834,97,83,94,95,0,1,0,1,0,1,12.78,Genuine
2242,42,46,58,10,7,4,3,5,4,9,84.44,Fake
3110,69,62,45,77,3,3,0,2,1,2,44.44,Suspicious
100,99,94,100,96,0,1,1,1,0,0,7.76,Genuine
4286,20,33,14,48,8,5,6,3,4,6,78.83,Fake
912,99,97,99,88,0,1,1,0,0,0,13.26,Genuine
4501,74,78,58,71,1,2,0,4,1,1,28.43,Suspicious
540,28,52,24,15,6,2,6,6,3,8,88.39,Fake
449,89,80,94,99,1,1,1,1,1,1,14.41,Genuine
2218,76,76,49,64,3,2,2,3,1,3,39.9,Suspicious
3636,83,86,99,87,0,1,1,1,0,0,10.74,Genuine
1577,57,68,63,47,4,3,2,2,3,3,49.09,Suspicious
787,85,88,93,92,1,1,0,0,0,1,10.93,Genuine
4411,34,36,19,59,6,5,2,3,3,4,69.07,Fake
697,55,52,71,52,2,3,3,4,1,3,48.58,Suspicious
2224,98,99,94,93,0,1,1,1,1,0,9.13,Genuine
621,95,98,86,90,1,0,0,1,0,1,16.56,Genuine
2834,55,63,50,70,3,0,2,3,2,3,45.52,Suspicious
1456,58,59,66,55,3,2,0,2,1,1,36.47,Suspicious
3145,86,92,92,89,0,1,1,1,0,1,15.48,Genuine
1179,38,47,10,39,4,2,4,4,3,6,68.81,Fake
3031,44,31,48,10,8,6,6,3,5,4,76.26,Fake
1998,53,24,15,27,8,2,6,3,4,4,76.86,Fake
1086,27,39,23,18,4,2,5,5,3,5,78.16,Fake
1579,45,42,76,64,1,0,1,1,2,3,33.99,Suspicious
3322,92,85,85,90,1,0,1,0,0,0,14.03,Genuine
620,60,51,50,19,6,5,4,4,2,8,74.16,Fake
4334,83,91,84,91,0,1,1,0,1,0,13.58,Genuine
1277,87,86,80,92,0,1,1,1,0,0,14.75,Genuine
216,51,39,10,55,3,7,3,5,2,4,68.91,Fake
2929,86,80,81,91,0,1,0,1,1,0,15.49,Genuine
1632,24,43,20,32,5,4,4,5,6,9,82.75,Fake
567,40,35,16,22,8,6,5,6,3,4,81.43,Fake
3622,47,62,79,68,3,0,3,2,2,3,44.54,Suspicious
4851,92,88,88,85,0,0,1,0,1,1,7.48,Genuine
1209,50,28,49,24,4,6,3,4,5,4,63.14,Fake
2919,95,97,89,97,1,0,0,1,0,1,17.15,Genuine
3625,99,84,99,93,1,0,0,0,1,1,11.53,Genuine
2207,85,89,83,100,0,0,1,0,0,1,16.39,Genuine
1039,86,92,90,94,0,1,1,1,0,0,6.84,Genuine
2635,26,36,44,14,4,6,7,7,6,6,81.0,Fake
2086,24,14,36,26,9,2,2,4,3,3,72.31,Fake
2671,96,97,81,85,1,1,1,0,1,0,9.62,Genuine
3030,40,58,52,25,6,7,5,5,3,9,81.4,Fake
4474,96,99,88,95,0,0,0,1,1,1,14.21,Genuine
4161,98,82,94,89,1,1,0,1,0,1,15.37,Genuine
1322,46,17,57,42,9,5,7,5,6,9,87.57,Fake
4700,100,88,81,90,1,1,1,1,1,0,12.12,Genuine
4143,61,40,75,75,2,0,2,2,1,2,29.5,Suspicious
1427,100,89,98,93,1,1,1,1,0,1,12.96,Genuine
1030,85,97,92,86,1,0,1,1,0,1,15.31,Genuine
3811,45,53,76,54,1,0,2,1,2,2,26.55,Suspicious
1919,51,56,45,50,2,1,2,4,1,2,46.79,Suspicious
1247,86,94,82,89,0,0,1,1,0,0,8.51,Genuine
2372,77,41,71,59,3,0,0,2,1,1,25.28,Suspicious
3192,52,66,47,77,3,2,0,3,1,1,39.51,Suspicious
4446,89,85,100,97,0,1,0,1,1,1,12.15,Genuine
1064,91,99,88,91,1,1,1,1,0,0,11.16,Genuine
4541,85,94,90,86,0,1,0,1,1,0,8.27,Genuine
3175,25,10,51,27,8,3,7,7,2,8,92.46,Fake
2487,12,37,11,43,8,7,6,4,2,7,88.01,Fake
3392,95,97,97,87,1,0,0,0,1,0,3.08,Genuine
4918,34,27,53,16,5,7,4,7,3,7,82.42,Fake
4838,57,76,74,70,4,0,0,2,2,1,24.98,Suspicious
129,54,75,58,46,1,3,3,2,1,3,41.48,Suspicious
4251,84,87,91,100,0,0,1,0,1,0,11.84,Genuine
519,82,100,84,88,1,0,1,1,0,0,18.18,Genuine
3814,31,27,25,45,6,6,6,6,6,5,85.64,Fake
3132,83,95,90,90,0,1,1,0,1,0,12.97,Genuine
1984,59,12,30,25,5,7,3,4,2,4,75.03,Fake
1977,28,31,27,24,7,2,4,7,6,5,78.05,Fake
2403,86,96,94,93,1,1,1,1,0,1,17.49,Genuine
4318,90,89,96,89,1,1,1,0,0,0,12.13,Genuine
1711,87,88,91,86,0,1,1,1,1,0,6.44,Genuine
1329,89,82,100,90,0,1,0,1,1,0,11.76,Genuine
4975,85,100,83,90,1,1,0,0,0,1,15.47,Genuine
4771,69,43,78,69,4,3,1,4,3,1,37.15,Suspicious
3979,65,78,67,64,2,1,1,1,3,3,34.24,Suspicious
1615,59,77,71,65,4,1,1,4,3,2,35.76,Suspicious
4923,88,82,90,99,1,1,0,0,0,1,14.09,Genuine
1969,93,89,83,87,0,0,0,1,0,1,13.09,Genuine
3852,43,10,15,15,5,2,6,3,3,5,78.51,Fake
200,62,42,69,57,1,3,3,1,3,3,48.89,Suspicious
3164,66,79,52,48,3,3,3,4,2,2,40.62,Suspicious
4175,56,44,71,59,2,0,3,4,3,1,37.96,Suspicious
3793,62,51,57,46,1,0,3,4,3,2,45.27,Suspicious
3020,41,47,55,18,6,3,4,6,6,9,78.49,Fake
2659,40,60,48,43,8,3,7,7,3,5,78.04,Fake
2595,92,86,82,99,0,1,0,1,1,0,9.46,Genuine
800,73,45,73,76,1,0,0,3,2,3,27.48,Suspicious
1905,84,81,90,86,0,0,0,0,1,1,13.11,Genuine
1367,20,44,48,19,5,3,6,4,5,6,75.95,Fake
358,70,52,70,45,4,2,3,1,2,2,46.23,Suspicious
2443,56,45,64,63,4,3,3,2,1,1,38.39,Suspicious
1330,52,64,61,73,1,3,2,3,2,2,42.72,Suspicious
3587,48,64,76,64,2,2,3,2,2,1,32.21,Suspicious
2830,68,67,55,66,2,1,1,1,2,1,31.71,Suspicious
333,57,18,14,35,9,7,4,3,4,4,73.32,Fake
2801,39,35,54,38,5,6,3,5,6,5,73.88,Fake
2805,47,50,17,20,8,4,2,3,5,3,71.51,Fake
2468,15,51,60,46,8,7,4,5,7,4,78.28,Fake
2111,12,43,59,41,7,7,4,7,7,9,83.63,Fake
355,48,28,46,26,4,7,7,7,6,3,76.2,Fake
3544,68,44,75,79,2,2,3,4,3,2,38.63,Suspicious
4897,69,65,74,61,1,3,1,3,1,2,29.95,Suspicious
3313,80,98,82,90,1,0,1,0,1,0,7.66,Genuine
1417,78,61,67,48,3,1,0,1,3,3,38.68,Suspicious
3693,94,95,96,100,0,0,1,0,0,1,6.47,Genuine
2567,17,56,44,23,3,5,3,6,3,8,77.65,Fake
3817,58,51,73,59,4,2,1,1,1,2,39.31,Suspicious
4537,49,54,40,31,5,3,4,5,2,8,72.91,Fake
1445,96,97,89,90,1,0,1,1,1,0,12.02,Genuine
4825,51,41,14,42,9,2,6,6,7,7,87.71,Fake
325,54,59,53,17,3,4,7,6,4,9,74.37,Fake
2427,71,40,59,71,4,0,0,1,3,3,36.33,Suspicious
2243,16,16,56,48,8,4,2,6,3,9,87.13,Fake
536,26,10,51,46,5,3,7,3,7,8,79.61,Fake
1580,26,41,50,15,5,5,2,4,2,6,77.67,Fake
564,47,53,64,48,3,1,2,3,1,3,45.86,Suspicious
3573,56,56,70,49,1,3,1,3,3,1,31.82,Suspicious
1409,49,68,50,56,3,2,2,4,1,3,43.83,Suspicious
2866,86,95,86,86,1,1,1,1,0,0,13.17,Genuine
4360,50,77,65,79,3,3,0,4,1,3,43.01,Suspicious
2313,95,95,100,100,1,1,0,0,0,1,6.34,Genuine
603,84,88,91,93,1,0,0,0,0,1,13.07,Genuine
730,72,54,61,70,4,0,0,1,1,1,34.73,Suspicious
996,51,16,24,18,6,7,5,6,4,4,73.91,Fake
2002,41,60,55,22,3,3,7,3,3,9,69.61,Fake
3687,86,83,85,91,1,0,0,0,1,0,7.25,Genuine
4965,92,98,90,86,0,0,1,0,0,1,17.78,Genuine
1421,76,56,45,71,2,3,2,1,1,3,44.31,Suspicious
3904,82,97,90,89,0,1,0,1,0,1,9.09,Genuine
3447,95,98,88,98,0,1,0,1,1,0,4.79,Genuine
3729,98,88,98,91,1,1,0,1,1,0,13.04,Genuine
2792,97,90,88,100,0,1,1,1,1,1,10.34,Genuine
409,81,86,95,90,1,0,0,0,0,1,13.68,Genuine
1923,59,73,55,45,3,1,2,4,3,1,38.83,Suspicious
190,55,49,47,71,3,0,2,4,3,1,35.43,Suspicious
4960,19,34,31,40,9,5,6,6,7,8,89.85,Fake
1825,97,97,81,89,0,0,0,1,1,0,6.13,Genuine
1472,21,44,49,11,4,2,6,4,2,8,74.25,Fake
1205,44,56,49,57,5,4,4,3,3,6,70.76,Fake
3747,83,98,94,100,0,1,0,1,1,1,16.01,Genuine
327,80,46,69,73,1,3,1,4,2,3,44.52,Suspicious
4554,95,91,96,100,1,1,1,0,1,1,15.55,Genuine
4643,55,72,59,58,3,1,0,4,1,2,33.27,Suspicious
3670,84,91,86,93,1,0,1,1,1,1,16.11,Genuine
2149,65,75,46,72,2,0,1,4,2,2,38.67,Suspicious
4343,79,59,45,47,1,0,0,4,3,3,36.2,Suspicious
681,27,27,10,41,7,2,6,5,4,3,76.96,Fake
4088,69,49,72,72,1,0,2,4,2,3,34.28,Suspicious
4999,24,24,49,43,8,6,6,4,5,6,84.37,Fake
1499,25,50,19,33,4,2,3,6,3,7,73.19,Fake
160,53,63,74,45,4,1,0,2,2,3,45.41,Suspicious
2872,51,20,27,21,3,4,5,3,2,7,78.78,Fake
1462,97,96,98,100,0,1,1,0,1,1,16.11,Genuine
253,22,40,46,35,5,5,3,6,2,3,61.91,Fake
2026,54,77,71,68,4,1,1,1,3,3,32.6,Suspicious
122,94,86,85,93,1,1,0,1,0,1,20.62,Genuine
465,84,91,84,89,1,1,0,1,1,1,18.4,Genuine
2003,11,38,13,35,5,5,3,3,4,4,72.28,Fake
690,59,64,77,58,4,1,2,3,1,2,43.74,Suspicious
811,13,59,42,36,9,7,3,5,5,9,89.29,Fake
1990,79,41,79,53,3,2,0,2,3,3,41.69,Suspicious
4588,14,52,45,45,5,3,2,3,3,6,73.05,Fake
366,96,93,94,98,0,0,0,1,0,1,6.31,Genuine
2692,14,27,25,17,3,7,3,6,7,9,83.67,Fake
2023,67,68,76,70,1,0,3,3,3,2,36.1,Suspicious
3744,86,95,80,85,0,0,0,1,0,0,14.75,Genuine
4120,38,39,39,29,9,7,6,4,3,9,85.8,Fake
2338,26,12,39,13,9,4,7,7,7,4,91.2,Fake
2489,45,78,73,47,3,2,0,3,3,2,36.63,Suspicious
1679,58,78,77,73,4,3,0,3,2,3,39.78,Suspicious
2734,84,87,91,88,1,0,0,0,0,0,10.18,Genuine
4072,47,56,58,58,2,1,2,1,2,1,38.26,Suspicious
4787,100,89,88,91,0,1,1,1,1,1,15.78,Genuine
2902,49,72,58,60,4,1,3,2,3,3,45.2,Suspicious
1025,31,58,12,37,8,7,7,5,4,3,80.94,Fake
2934,83,98,82,99,0,1,1,0,1,0,11.02,Genuine
3195,24,53,39,20,7,6,3,4,4,3,72.02,Fake
2834,82,88,84,85,0,1,0,1,1,0,12.53,Genuine
1426,86,87,98,90,0,1,1,0,0,1,14.71,Genuine
3951,48,79,60,52,4,3,1,3,2,3,51.14,Suspicious
1221,48,53,45,77,4,1,2,3,3,2,48.65,Suspicious
4019,100,97,86,99,0,1,1,1,1,1,12.52,Genuine
1377,94,88,87,95,1,1,1,0,0,1,17.27,Genuine
156,81,84,96,92,1,1,1,1,0,1,18.24,Genuine
1129,45,47,75,55,1,2,3,3,3,2,37.84,Suspicious
2148,71,45,80,72,1,0,2,3,2,3,36.49,Suspicious
127,24,28,56,59,4,5,5,6,4,5,71.84,Fake
4254,49,50,48,63,3,1,0,3,1,1,41.93,Suspicious
2456,16,39,22,36,9,5,4,7,7,3,79.71,Fake
1463,34,21,60,42,9,2,2,4,5,5,67.55,Fake
1467,40,29,53,34,3,3,6,5,4,6,71.14,Fake
434,76,48,71,77,3,1,2,1,1,1,23.97,Suspicious
461,68,47,45,54,3,2,1,2,2,1,37.75,Suspicious
435,53,35,43,59,4,5,2,5,6,3,55.4,Fake
